Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2012/009,Water - Precipitation - rain,2012-11-20,,,,-1.901133786,University of Illinois,-5.067546527,University of Illinois,,,,2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2012/010,Water - Precipitation - rain,2012-11-21,,,,-0.516827352,University of Illinois,1.525484117,University of Illinois,,,,0.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2012/011,Water - Precipitation - rain,2012-11-27,,,,-1.142405265,University of Illinois,0.090236136,University of Illinois,,,,1.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2012/012,Water - Precipitation - rain,2012-12-10,,,,-0.416344335,University of Illinois,3.600458702,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2012/013,Water - Precipitation - rain,2012-12-11,,,,-2.058226255,University of Illinois,-6.538092603,University of Illinois,,,,0.9,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2012/014,Water - Precipitation - rain,2012-12-13,,,,-0.13692034,University of Illinois,4.966180344,University of Illinois,,,,3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2012/015,Water - Precipitation - rain,2012-12-17,,,,-0.096503781,University of Illinois,2.94684403,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/001,Water - Precipitation - rain,2013-01-20,,,,-0.780752934,University of Illinois,2.802507441,University of Illinois,,,,3.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/002,Water - Precipitation - rain,2013-01-31,,,,-0.636350303,University of Illinois,2.304821599,University of Illinois,,,,6.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/003,Water - Precipitation - rain,2013-02-01,,,,-0.684614375,University of Illinois,2.521265039,University of Illinois,,,,13.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/004,Water - Precipitation - rain,2013-02-02,,,,-0.875822485,University of Illinois,1.044246396,University of Illinois,,,,1.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/005,Water - Precipitation - rain,2013-02-08,,,,-1.020074958,University of Illinois,4.320479281,University of Illinois,,,,1.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/006,Water - Precipitation - rain,2013-02-09,,,,-0.954859115,University of Illinois,1.818574911,University of Illinois,,,,32.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/007,Water - Precipitation - rain,2013-02-10,,,,-2.067481078,University of Illinois,-1.804961302,University of Illinois,,,,28.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/008,Water - Precipitation - rain,2013-02-11,,,,-2.624227852,University of Illinois,-10.4331434,University of Illinois,,,,4.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/009,Water - Precipitation - rain,2013-02-12,,,,-1.980078419,University of Illinois,-5.717400541,University of Illinois,,,,7.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/010,Water - Precipitation - rain,2013-02-15,,,,-2.729335379,University of Illinois,-10.83355301,University of Illinois,,,,0.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/011,Water - Precipitation - rain,2013-02-16,,,,-3.532317845,University of Illinois,-14.57947163,University of Illinois,,,,18.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/012,Water - Precipitation - rain,2013-02-22,,,,-0.649362036,University of Illinois,1.413913839,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/013,Water - Precipitation - rain,2013-03-02,,,,-1.651760558,University of Illinois,-6.980609736,University of Illinois,,,,2.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/014,Water - Precipitation - trace,2013-03-04,,,,-1.510438107,University of Illinois,-10.17665052,University of Illinois,,,,,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/015,Water - Precipitation - rain,2013-03-06,,,,-2.192449499,University of Illinois,-6.436373098,University of Illinois,,,,5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/016,Water - Precipitation - rain,2013-03-07,,,,-3.11964089,University of Illinois,-13.68600231,University of Illinois,,,,9.9,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/017,Water - Precipitation - rain,2013-03-08,,,,-1.959380205,University of Illinois,-6.331558057,University of Illinois,,,,2.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/018,Water - Precipitation - rain,2013-03-13,,,,-2.769950007,University of Illinois,-11.49796115,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/019,Water - Precipitation - rain,2013-03-15,,,,-2.478264075,University of Illinois,-9.278826822,University of Illinois,,,,14.1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/020,Water - Precipitation - rain,2013-03-19,,,,-1.406569862,University of Illinois,-0.782919346,University of Illinois,,,,1.1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/021,Water - Precipitation - rain,2013-03-22,,,,-1.263680452,University of Illinois,-2.487388738,University of Illinois,,,,0.4,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/022,Water - Precipitation - rain,2013-05-21,,,,-1.890123596,University of Illinois,-6.97375905,University of Illinois,,,,1.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/023,Water - Precipitation - rain,2013-05-24,,,,-1.960488122,University of Illinois,-8.088195694,University of Illinois,,,,0.4,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/024,Water - Precipitation - rain,2013-06-02,,,,-2.535020387,University of Illinois,-14.01927874,University of Illinois,,,,1.9,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/025,Water - Precipitation - rain,2013-06-18,,,,-0.692256599,University of Illinois,0.763231575,University of Illinois,,,,0.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/026,Water - Precipitation - rain,2013-06-19,,,,-0.641658446,University of Illinois,1.636931582,University of Illinois,,,,0.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/027,Water - Precipitation - rain,2013-06-22,,,,-0.422532601,University of Illinois,2.618199274,University of Illinois,,,,0.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/028,Water - Precipitation - rain,2013-06-23,,,,-0.636896369,University of Illinois,0.971346424,University of Illinois,,,,0.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/029,Water - Precipitation - rain,2013-06-24,,,,-0.707093574,University of Illinois,0.899397668,University of Illinois,,,,1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/030,Water - Precipitation - rain,2013-06-27,,,,-0.58172583,University of Illinois,2.574753118,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/031,Water - Precipitation - rain,2013-07-03,,,,-1.443314267,University of Illinois,-3.88247093,University of Illinois,,,,0.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/032,Water - Precipitation - rain,2013-07-04,,,,-1.338901776,University of Illinois,-4.830354219,University of Illinois,,,,0.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/033,Water - Precipitation - rain,2013-07-05,,,,-1.169443678,University of Illinois,1.590864991,University of Illinois,,,,0.9,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/034,Water - Precipitation - rain,2013-07-14,,,,-0.946121868,University of Illinois,1.191553313,University of Illinois,,,,1.4,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/035,Water - Precipitation - rain,2013-07-15,,,,-0.978372053,University of Illinois,0.7087754,University of Illinois,,,,0.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/036,Water - Precipitation - rain,2013-07-20,,,,-0.770528694,University of Illinois,1.631878132,University of Illinois,,,,0.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/037,Water - Precipitation - rain,2013-07-21,,,,-0.560397248,University of Illinois,5.563725986,University of Illinois,,,,0.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/038,Water - Precipitation - rain,2013-07-23,,,,-0.915312162,University of Illinois,1.837224833,University of Illinois,,,,0.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/039,Water - Precipitation - rain,2013-07-24,,,,-0.799977826,University of Illinois,1.778046014,University of Illinois,,,,0.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/040,Water - Precipitation - rain,2013-07-25,,,,-0.880365495,University of Illinois,1.71842476,University of Illinois,,,,0.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/041,Water - Precipitation - rain,2013-07-26,,,,-0.462477986,University of Illinois,5.627847907,University of Illinois,,,,0.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/042,Water - Precipitation - rain,2013-08-03,,,,-0.842243419,University of Illinois,1.721145869,University of Illinois,,,,0.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/043,Water - Precipitation - rain,2013-08-04,,,,-0.811987738,University of Illinois,1.698952511,University of Illinois,,,,0.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/044,Water - Precipitation - rain,2013-08-11,,,,-0.883802309,University of Illinois,1.228706989,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/045,Water - Precipitation - rain,2013-08-12,,,,-0.641081049,University of Illinois,5.036923676,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/046,Water - Precipitation - rain,2013-08-17,,,,-0.864775247,University of Illinois,0.189053107,University of Illinois,,,,1.1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/047,Water - Precipitation - rain,2013-08-19,,,,-0.844415431,University of Illinois,0.839526585,University of Illinois,,,,0.1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/048,Water - Precipitation - rain,2013-08-25,,,,-2.909055403,University of Illinois,-12.51200117,University of Illinois,,,,0.9,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/049,Water - Precipitation - rain,2013-08-29,,,,-0.680241607,University of Illinois,1.712595028,University of Illinois,,,,1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/050,Water - Precipitation - rain,2013-08-30,,,,-0.649710166,University of Illinois,2.093966705,University of Illinois,,,,0.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/051,Water - Precipitation - rain,2013-08-31,,,,-0.85839721,University of Illinois,0.501323568,University of Illinois,,,,0.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/052,Water - Precipitation - rain,2013-09-02,,,,-0.77618425,University of Illinois,1.421470864,University of Illinois,,,,0.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/053,Water - Precipitation - rain,2013-09-03,,,,-0.88,University of Illinois,1.78,University of Illinois,,,,0.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/054,Water - Precipitation - rain,2013-09-05,,,,-1.008623456,University of Illinois,2.173120609,University of Illinois,,,,2.1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/055,Water - Precipitation - rain,2013-09-06,,,,-0.968194485,University of Illinois,2.469886637,University of Illinois,,,,3.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/056,Water - Precipitation - rain,2013-09-09,,,,0.357712132,University of Illinois,2.655335157,University of Illinois,,,,1.1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/057,Water - Precipitation - rain,2013-09-16,,,,-0.872535966,University of Illinois,-1.006016182,University of Illinois,,,,0.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/058,Water - Precipitation - trace,2013-09-17,,,,-0.681099882,University of Illinois,-0.343035933,University of Illinois,,,,,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/059,Water - Precipitation - rain,2013-09-21,,,,-0.664586469,University of Illinois,1.711898482,University of Illinois,,,,0.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/060,Water - Precipitation - rain,2013-10-04,,,,-0.625687306,University of Illinois,1.3261445,University of Illinois,,,,1.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/061,Water - Precipitation - rain,2013-10-05,,,,-0.696935665,University of Illinois,1.214652717,University of Illinois,,,,1.1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/062,Water - Precipitation - rain,2013-10-06,,,,-0.649292981,University of Illinois,1.25324886,University of Illinois,,,,0.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/063,Water - Precipitation - rain,2013-10-07,,,,-0.627379459,University of Illinois,1.665825426,University of Illinois,,,,0.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/064,Water - Precipitation - rain,2013-10-18,,,,-1.551662004,University of Illinois,-2.794861826,University of Illinois,,,,0.9,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/065,Water - Precipitation - rain,2013-10-22,,,,-0.556611416,University of Illinois,4.593334217,University of Illinois,,,,1.4,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/066,Water - Precipitation - trace,2013-10-25,,,,-1.140568389,University of Illinois,1.197560808,University of Illinois,,,,,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/067,Water - Precipitation - trace,2013-10-26,,,,-1.040517842,University of Illinois,2.073556993,University of Illinois,,,,,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/068,Water - Precipitation - rain,2013-10-27,,,,-1.109713255,University of Illinois,1.431649622,University of Illinois,,,,0.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/069,Water - Precipitation - rain,2013-10-28,,,,-1.035435166,University of Illinois,1.830557903,University of Illinois,,,,0.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/070,Water - Precipitation - trace,2013-10-29,,,,-1.056244747,University of Illinois,1.928403489,University of Illinois,,,,,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/071,Water - Precipitation - rain,2013-11-18,,,,-0.841908212,University of Illinois,2.527570727,University of Illinois,,,,0.7,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/072,Water - Precipitation - rain,2013-11-19,,,,-0.850817139,University of Illinois,2.548139341,University of Illinois,,,,1.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/073,Water - Precipitation - rain,2013-11-26,,,,-1.47466537,University of Illinois,-2.187510511,University of Illinois,,,,0.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/074,Water - Precipitation - rain,2013-12-05,,,,-0.103355674,University of Illinois,6.13684429,University of Illinois,,,,1.1,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/075,Water - Precipitation - rain,2013-12-10,,,,-0.129320826,University of Illinois,5.929285038,University of Illinois,,,,4.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/076,Water - Precipitation - rain,2013-12-11,,,,-0.911711819,University of Illinois,2.311034154,University of Illinois,,,,2.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/077,Water - Precipitation - rain,2013-12-12,,,,-0.854167659,University of Illinois,0.416781425,University of Illinois,,,,2.3,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/078,Water - Precipitation - rain,2013-12-21,,,,-1.396649713,University of Illinois,-1.604737161,University of Illinois,,,,1.8,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/079,Water - Precipitation - rain,2013-12-23,,,,-1.342743818,University of Illinois,-1.015093852,University of Illinois,,,,1.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2013/080,Water - Precipitation - rain,2013-12-30,,,,-0.444420735,University of Illinois,3.448870716,University of Illinois,,,,0.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/001,Water - Precipitation - rain,2014-01-14,,,,-0.88639478,University of Illinois,0.857174258,University of Illinois,,,,1.2,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/002,Water - Precipitation - rain,2014-01-21,,,,-0.135698574,University of Illinois,4.887187796,University of Illinois,,,,3.5,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/003,Water - Precipitation - rain,2014-02-03,,,,-0.703868769,University of Illinois,2.876713503,University of Illinois,,,,1.6,,
GNIP-Events,GNIP/E/EC/06,GALAPAGOS (CDRS),EC,8400102,-0.743055556,-90.30222222,2,Precipitation collectors - standard - open funnel,Reference: Martin et al. 2017,2014/004,Water - Precipitation - rain,2014-02-11,,,,0.869944988,University of Illinois,11.11290452,University of Illinois,,,,0.1,,
